,video_id,comments,comments_no_stopwords
30,H13klH-RHCk,"['THIS IS OG ESPORTS, YOU CANT CALL YOURSELF AN ESPORTS PLAYER IF YOU GRIND PUBG WHOLE DAY, SKROSSI IS UNDERRATED WHY DO PEOPLE STILL SUPPORT BGMI🤣🤣', 'Congrats from Singapore 🇸🇬', 'ego jinpachi', 'Lowest kills', 'ngl wp GE kuch kuch jagha pe galti hui aur timing ne sath nehi diya but i sure nxt time GE will do well, best wishes ', 'Ek moment ke liye lga nikal le jaoge, pr koi na, Well played yr🔥❤🚀', 'Khelna seekh dalle noobde india ka naam duba diya chiiii', 'Please 😭😭❤️🙏🏻🙏🏻🙏🏻', 'Bro please a video on Crouch shoot', 'does it come with WORD.exe preinstalled? :)) Do you give anything to the team you distroyed with your selfish decision to be a scumy cheater?']","[""['THIS"", 'IS', 'OG', 'ESPORTS,', 'YOU', 'CANT', 'CALL', 'YOURSELF', 'AN', 'ESPORTS', 'PLAYER', 'IF', 'YOU', 'GRIND', 'PUBG', 'WHOLE', 'DAY,', 'SKROSSI', 'IS', 'UNDERRATED', 'WHY', 'DO', 'PEOPLE', 'STILL', 'SUPPORT', ""BGMI🤣🤣',"", ""'Congrats"", 'Singapore', ""🇸🇬',"", ""'ego"", ""jinpachi',"", ""'Lowest"", ""kills',"", ""'ngl"", 'wp', 'GE', 'kuch', 'kuch', 'jagha', 'pe', 'galti', 'hui', 'aur', 'timing', 'ne', 'sath', 'nehi', 'diya', 'sure', 'nxt', 'time', 'GE', 'well,', 'best', 'wishes', ""',"", ""'Ek"", 'moment', 'ke', 'liye', 'lga', 'nikal', 'le', 'jaoge,', 'pr', 'koi', 'na,', 'Well', 'played', ""yr🔥❤🚀',"", ""'Khelna"", 'seekh', 'dalle', 'noobde', 'india', 'ka', 'naam', 'duba', 'diya', ""chiiii',"", ""'Please"", ""😭😭❤️🙏🏻🙏🏻🙏🏻',"", ""'Bro"", 'please', 'video', 'Crouch', ""shoot',"", ""'does"", 'come', 'WORD.exe', 'preinstalled?', ':))', 'Do', 'give', 'anything', 'team', 'distroyed', 'selfish', 'decision', 'scumy', ""cheater?']""]"
31,iTwEe8AuRFs,"['1:47:35\n1:51:40', '1:01:21 aim control toh hai !🐐', 'Keyboard?', 'Missing your Awp gameplay with jet', 'Bumbay', 'Best of Luck for Brazil Phoddd k aana \U0001faf0', 'Crissp aims today. Bhut din baad purana Rossi feeling', '1:52:13 Ahh  cleaner  than Harpic 😶', 'Maza aagya', '25:00 thik hai😢 Sorry Bhai']","[""['1:47:35\\n1:51:40',"", ""'1:01:21"", 'aim', 'control', 'toh', 'hai', ""!🐐',"", ""'Keyboard?',"", ""'Missing"", 'Awp', 'gameplay', ""jet',"", ""'Bumbay',"", ""'Best"", 'Luck', 'Brazil', 'Phoddd', 'k', 'aana', ""\\U0001faf0',"", ""'Crissp"", 'aims', 'today.', 'Bhut', 'din', 'baad', 'purana', 'Rossi', ""feeling',"", ""'1:52:13"", 'Ahh', 'cleaner', 'Harpic', ""😶',"", ""'Maza"", ""aagya',"", ""'25:00"", 'thik', 'hai😢', 'Sorry', ""Bhai']""]"
32,Z61w5xF8aYg,"['Bro why you stop playing jett?😭\nWanna see you playing jett...\nBest indian jett❤️', '1:53:43 the best thing about this ace was no uc tbh😅😆', 'Thank you for the stream rossi san', 'Rossi please upgrade stream quality… it looks blurry because of low bitrate', 'It was a good stream hopefully u can get back to grinding for 7 hr stream if possible been missing long stream .']","[""['Bro"", 'stop', 'playing', 'jett?😭\\nWanna', 'see', 'playing', 'jett...\\nBest', 'indian', ""jett❤️',"", ""'1:53:43"", 'best', 'thing', 'ace', 'uc', ""tbh😅😆',"", ""'Thank"", 'stream', 'rossi', ""san',"", ""'Rossi"", 'please', 'upgrade', 'stream', 'quality…', 'looks', 'blurry', 'low', ""bitrate',"", ""'It"", 'good', 'stream', 'hopefully', 'u', 'get', 'back', 'grinding', '7', 'hr', 'stream', 'possible', 'missing', 'long', 'stream', "".']""]"
33,ErmmCVXa5X4,"['44:00', 'Brazil nahi ja rahe kya ???', 'jodddd player', '3:27:55 \n4:16:40\n4:23:30\nJust another Skrossi 3k clutch and 4k clutch', 'Forever & Always ; <3 \U0001f977🏾🧿🦅🚀🐬🤎']","[""['44:00',"", ""'Brazil"", 'nahi', 'ja', 'rahe', 'kya', ""???',"", ""'jodddd"", ""player',"", ""'3:27:55"", '\\n4:16:40\\n4:23:30\\nJust', 'another', 'Skrossi', '3k', 'clutch', '4k', ""clutch',"", ""'Forever"", '&', 'Always', ';', '<3', ""\\U0001f977🏾🧿🦅🚀🐬🤎']""]"
34,aZcEosoYKVs,"['ye s8ul x ge ka kya scene hai koi bataaega ?', 'S8UL Rossi 👌', 'S8UL Rossi🚀', 'Subscribe him guys all s8ul fans', 's8ul x GE jod jod jod', 'S8ulxGE rossi', 'Rossi\'s consistently is why he\'s the best ""pro""  valo streamer in sa', 'S8uLGeSkrossi 🚀🚀🚀🚀 always wanted you to play in soul but this is even better 🎉🎉🎉', '5:40:08 GOLDEN life changing words from popaji🙏🙏']","[""['ye"", 's8ul', 'x', 'ge', 'ka', 'kya', 'scene', 'hai', 'koi', 'bataaega', ""?',"", ""'S8UL"", 'Rossi', ""👌',"", ""'S8UL"", ""Rossi🚀',"", ""'Subscribe"", 'guys', 's8ul', ""fans',"", ""'s8ul"", 'x', 'GE', 'jod', 'jod', ""jod',"", ""'S8ulxGE"", ""rossi',"", ""'Rossi\\'s"", 'consistently', ""he\\'s"", 'best', '""pro""', 'valo', 'streamer', ""sa',"", ""'S8uLGeSkrossi"", '🚀🚀🚀🚀', 'always', 'wanted', 'play', 'soul', 'even', 'better', ""🎉🎉🎉',"", ""'5:40:08"", 'GOLDEN', 'life', 'changing', 'words', ""popaji🙏🙏']""]"
35,qwHaDoPvhX8,"[""You're the optic India guy right?""]","['[""You\'re', 'optic', 'India', 'guy', 'right?""]']"
36,Wona_myMKE0,"['Stream kro na bhai warna me sharapp de dunga', 'Bhai aayega aaj ???', '1;48 clutch thank me later', ""i am offline viewer!! bhai ye chat ko kya dikkat hai!! team ke liye roles change kiya hai toh practice karne do na, jab se chat dekh rha hoon sab bacho ki tarah ekk ho sawal puche jaa rahe hai... Just let him play, upar se he is better or the other one better karne se achaa rossi or unki team plus staff ko pta hai unko kya karna hai!! Just let him play, enjoy the stream its not the place where audience decide or opinion matter!! i am just getting frustrated watching kids writing unusual things.. that's why other regions chat is better to watch cause indian kids wont take an L , that they are just blabbering things which they don't know about!! let them play and don't freakin ask questions, they better know what they are doing!! (they, i meant by players and org)"", 'All the best rossi for the tournament just kill the event man', '3:20:26 how did he get this round', 'Why no awping?\nWhy no duelists?\nW😢😭😭😭', 'Is it too late now to say solly?', 'Come back bruh \n2 hour more entertainment missing']","[""['Stream"", 'kro', 'na', 'bhai', 'warna', 'sharapp', 'de', ""dunga',"", ""'Bhai"", 'aayega', 'aaj', ""???',"", ""'1;48"", 'clutch', 'thank', ""later',"", '""i', 'offline', 'viewer!!', 'bhai', 'ye', 'chat', 'ko', 'kya', 'dikkat', 'hai!!', 'team', 'ke', 'liye', 'roles', 'change', 'kiya', 'hai', 'toh', 'practice', 'karne', 'na,', 'jab', 'se', 'chat', 'dekh', 'rha', 'hoon', 'sab', 'bacho', 'ki', 'tarah', 'ekk', 'ho', 'sawal', 'puche', 'jaa', 'rahe', 'hai...', 'Just', 'let', 'play,', 'upar', 'se', 'better', 'one', 'better', 'karne', 'se', 'achaa', 'rossi', 'unki', 'team', 'plus', 'staff', 'ko', 'pta', 'hai', 'unko', 'kya', 'karna', 'hai!!', 'Just', 'let', 'play,', 'enjoy', 'stream', 'place', 'audience', 'decide', 'opinion', 'matter!!', 'getting', 'frustrated', 'watching', 'kids', 'writing', 'unusual', 'things..', ""that's"", 'regions', 'chat', 'better', 'watch', 'cause', 'indian', 'kids', 'wont', 'take', 'L', ',', 'blabbering', 'things', 'know', 'about!!', 'let', 'play', 'freakin', 'ask', 'questions,', 'better', 'know', 'doing!!', '(they,', 'meant', 'players', 'org)"",', ""'All"", 'best', 'rossi', 'tournament', 'kill', 'event', ""man',"", ""'3:20:26"", 'get', ""round',"", ""'Why"", 'awping?\\nWhy', ""duelists?\\nW😢😭😭😭',"", ""'Is"", 'late', 'say', ""solly?',"", ""'Come"", 'back', 'bruh', '\\n2', 'hour', 'entertainment', ""missing']""]"
37,tsRvYY8V29o,"['What happened?', '♥️🙌', 'The end of an era ❤️', '#gege', 'Sk Rossi ❤😘', '🥰🥰🥰🥰', 'Aaj hi stream kro', 'Bruh stream kro pls', 'Aao na bhai stream krne', 'Ayeeee rosssi....! I always support the scene bro we love all your hardwork 😄 keeping making us proud and just do your best bro. We only get one life 🧬']","[""['What"", ""happened?',"", ""'♥️🙌',"", ""'The"", 'end', 'era', ""❤️',"", ""'#gege',"", ""'Sk"", 'Rossi', ""❤😘',"", ""'🥰🥰🥰🥰',"", ""'Aaj"", 'hi', 'stream', ""kro',"", ""'Bruh"", 'stream', 'kro', ""pls',"", ""'Aao"", 'na', 'bhai', 'stream', ""krne',"", ""'Ayeeee"", 'rosssi....!', 'I', 'always', 'support', 'scene', 'bro', 'love', 'hardwork', '😄', 'keeping', 'making', 'us', 'proud', 'best', 'bro.', 'We', 'get', 'one', 'life', ""🧬']""]"
38,rN13L9UmPag,"['Bhai aa na stream krne yrrrr', 'Nhi aaoge bruh stream krne ??', 'hellranger so toxic', 'where r u bruh missing ur stream \npls comeback', 'scrowsssiiiiii', '3:22:45 acekrossi', 'Professional streamer bolte', 'Is it too late to say solly?']","[""['Bhai"", 'aa', 'na', 'stream', 'krne', ""yrrrr',"", ""'Nhi"", 'aaoge', 'bruh', 'stream', 'krne', ""??',"", ""'hellranger"", ""toxic',"", ""'where"", 'r', 'u', 'bruh', 'missing', 'ur', 'stream', '\\npls', ""comeback',"", ""'scrowsssiiiiii',"", ""'3:22:45"", ""acekrossi',"", ""'Professional"", 'streamer', ""bolte',"", ""'Is"", 'late', 'say', ""solly?']""]"
39,vbg5zxB44TA,"['rossi bhai stream karo', '1:41:37', '3:34:29', '1:13:10', 'hum honge kaamyaab ek din!', '🙏🙏 Waiting for that kind of people who support me & subscribe my channel there parents lives more 100 yrs😔😔', '3:16:45', 'Sorrrri', 'Rossi reply dedo🥺🥺']","[""['rossi"", 'bhai', 'stream', ""karo',"", ""'1:41:37',"", ""'3:34:29',"", ""'1:13:10',"", ""'hum"", 'honge', 'kaamyaab', 'ek', ""din!',"", ""'🙏🙏"", 'Waiting', 'kind', 'people', 'support', '&', 'subscribe', 'channel', 'parents', 'lives', '100', ""yrs😔😔',"", ""'3:16:45',"", ""'Sorrrri',"", ""'Rossi"", 'reply', ""dedo🥺🥺']""]"
40,sQLmiy-NHf0,['Bachi op'],"[""['Bachi"", ""op']""]"
41,hOtzasDdgNc,"['2:45:11 kuch samaj main nahi aya . Kya baat Hui koi batayga😅😁', 'Conjajulations Rossi Bhai', '2:45:14 😂😂😂😂', '3k likes also done ✅', '12 baje se abhi tk last dono stream binge watch kiya ab chala sone aaaaaaaiy😂', '4K ROSSI FOR A REASON', 'Heinji?']","[""['2:45:11"", 'kuch', 'samaj', 'main', 'nahi', 'aya', '.', 'Kya', 'baat', 'Hui', 'koi', ""batayga😅😁',"", ""'Conjajulations"", 'Rossi', ""Bhai',"", ""'2:45:14"", ""😂😂😂😂',"", ""'3k"", 'likes', 'also', 'done', ""✅',"", ""'12"", 'baje', 'se', 'abhi', 'tk', 'last', 'dono', 'stream', 'binge', 'watch', 'kiya', 'ab', 'chala', 'sone', ""aaaaaaaiy😂',"", ""'4K"", 'ROSSI', 'FOR', 'A', ""REASON',"", ""'Heinji?']""]"
42,tDcgNsfV7Ow,"['First match vs PRX!!!', 'nice...skrossi ,my shorts video is in different way..', '48:45 editor san one of many clips for next montage😅', '2:31:24 🤣🤣🤣🤣']","[""['First"", 'match', 'vs', ""PRX!!!',"", ""'nice...skrossi"", ',my', 'shorts', 'video', 'different', ""way..',"", ""'48:45"", 'editor', 'san', 'one', 'many', 'clips', 'next', ""montage😅',"", ""'2:31:24"", ""🤣🤣🤣🤣']""]"
43,zQsWmdQ_Wlk,['Professional streamer rossi san!'],"[""['Professional"", 'streamer', 'rossi', ""san!']""]"
44,wDPoSEsFkd8,"['New thumbnails get more views rossi bhai. So....', '5:21:50 wahhhhhhhhhh bhai 😂😂😂😂😂😂 blocking sight', '3:40:52 wahhh camera koi idea Diya 😂', 'what mousepad does rossi use chats?', '5:53:18', 'Rossi bhai Kal shoot pe jana hai tho Kal ki stream be ajj he kardi🤣', '4:35:50 dadaji ki awp 🛐🛐', '4:35:50 ohh bhai', 'Jodd steam', 'Professional streamer!']","[""['New"", 'thumbnails', 'get', 'views', 'rossi', 'bhai.', ""So....',"", ""'5:21:50"", 'wahhhhhhhhhh', 'bhai', '😂😂😂😂😂😂', 'blocking', ""sight',"", ""'3:40:52"", 'wahhh', 'camera', 'koi', 'idea', 'Diya', ""😂',"", ""'what"", 'mousepad', 'rossi', 'use', ""chats?',"", ""'5:53:18',"", ""'Rossi"", 'bhai', 'Kal', 'shoot', 'pe', 'jana', 'hai', 'tho', 'Kal', 'ki', 'stream', 'ajj', ""kardi🤣',"", ""'4:35:50"", 'dadaji', 'ki', 'awp', ""🛐🛐',"", ""'4:35:50"", 'ohh', ""bhai',"", ""'Jodd"", ""steam',"", ""'Professional"", ""streamer!']""]"
45,lT5slbVUdiA,"['❤️🦾', '2:20:45', 'broo pls continue playing these games once in a week 😄😄😄❤', 'kannadalli comms kelodake onthara kushi😁', '❤️']","[""['❤️🦾',"", ""'2:20:45',"", ""'broo"", 'pls', 'continue', 'playing', 'games', 'week', ""😄😄😄❤',"", ""'kannadalli"", 'comms', 'kelodake', 'onthara', ""kushi😁',"", ""'❤️']""]"
46,SmhDLGzJrlY,"['Which mouse is it ?', 'we will win', '51:52 🐱', 'Hallo']","[""['Which"", 'mouse', ""?',"", ""'we"", ""win',"", ""'51:52"", ""🐱',"", ""'Hallo']""]"
47,hjmySbX9pC4,"['SKChokesi', '2:58 watch it in .25x still too fast', 'tittle me aimbot csgo me aimbot use kiya i', 'Crosshair codes please', 'That last flick was dope🔥🔥', 'Forsaken is back scrossi?', 'Last flick 🤯❤️\u200d🔥', 'Valgod', 'nice video deer', 'once a cheater always a cheater']","[""['SKChokesi',"", ""'2:58"", 'watch', '.25x', 'still', ""fast',"", ""'tittle"", 'aimbot', 'csgo', 'aimbot', 'use', 'kiya', ""i',"", ""'Crosshair"", 'codes', ""please',"", ""'That"", 'last', 'flick', ""dope🔥🔥',"", ""'Forsaken"", 'back', ""scrossi?',"", ""'Last"", 'flick', ""🤯❤️\\u200d🔥',"", ""'Valgod',"", ""'nice"", 'video', ""deer',"", ""'once"", 'cheater', 'always', ""cheater']""]"
48,fAuReFX2pwQ,"['Stream kyu private ki ?', 'What is the refresh rate of your monitor screen?', 'bro streamed till 3? chad', 'Popaji ka masala. Petetion for popaji to quit competitive valo scene and become full time content man 🔥']","[""['Stream"", 'kyu', 'private', 'ki', ""?',"", ""'What"", 'refresh', 'rate', 'monitor', ""screen?',"", ""'bro"", 'streamed', 'till', '3?', ""chad',"", ""'Popaji"", 'ka', 'masala.', 'Petetion', 'popaji', 'quit', 'competitive', 'valo', 'scene', 'become', 'full', 'time', 'content', 'man', ""🔥']""]"
49,ReoHN3B2ZK4,"['Can someone tell me crosshair specs yaar mere se abhi tak ek perfect dot crosshair nai ban paya.🥺', 'SHEEESEDSHHHHHHH @ 3:32:21', '23:10 too easy', 'Thought that Astra would clutch at the last game, amazing stream as always Rossi 💯']","[""['Can"", 'someone', 'tell', 'crosshair', 'specs', 'yaar', 'mere', 'se', 'abhi', 'tak', 'ek', 'perfect', 'dot', 'crosshair', 'nai', 'ban', ""paya.🥺',"", ""'SHEEESEDSHHHHHHH"", '@', ""3:32:21',"", ""'23:10"", ""easy',"", ""'Thought"", 'Astra', 'would', 'clutch', 'last', 'game,', 'amazing', 'stream', 'always', 'Rossi', ""💯']""]"
50,hdgpenhQdhA,"['bsdk globally kuch kro na ,prx se 13-0 hoke aagye😓', '6:12:38 Bucky ACE', '😍', 'Thank you for streaming rossi ur streams are so chill and entertaining ❤️', '6:20:38 radiant rank 89']","[""['bsdk"", 'globally', 'kuch', 'kro', 'na', ',prx', 'se', '13-0', 'hoke', ""aagye😓',"", ""'6:12:38"", 'Bucky', ""ACE',"", ""'😍',"", ""'Thank"", 'streaming', 'rossi', 'ur', 'streams', 'chill', 'entertaining', ""❤️',"", ""'6:20:38"", 'radiant', 'rank', ""89']""]"
51,OVxJu_sE5B4,"['Great one.', 'dude totally underrated u are', 'Ati Uttam', '00:52 ?????? your wrist okay?!', 'forsaken very busy cheating now on valorant after being caught in csgo tournament lol', 'Do u turn on raw input buffer?', 'Joddddddd', ""Which hack this time? How did u name it? Let me guess...something like 'word.exe'?"", '@SkRossi bhai ye hack kitne mein diya?', 'Bro khatarnaak']","[""['Great"", ""one.',"", ""'dude"", 'totally', 'underrated', 'u', ""are',"", ""'Ati"", ""Uttam',"", ""'00:52"", '??????', 'wrist', ""okay?!',"", ""'forsaken"", 'busy', 'cheating', 'valorant', 'caught', 'csgo', 'tournament', ""lol',"", ""'Do"", 'u', 'turn', 'raw', 'input', ""buffer?',"", ""'Joddddddd',"", '""Which', 'hack', 'time?', 'How', 'u', 'name', 'it?', 'Let', 'guess...something', 'like', '\'word.exe\'?"",', ""'@SkRossi"", 'bhai', 'ye', 'hack', 'kitne', 'mein', ""diya?',"", ""'Bro"", ""khatarnaak']""]"
52,ZcbO8Jd13IE,['2:21:05'],"[""['2:21:05']""]"
53,ckpAjEbnbl8,"['Welpp😧😧😧', 'Oven nkkn, ninge hodithana. Chance eeee illa. Keep going.', 'Bro destroyed his career', 'So rude to king of vlr', ""Bro your operator didn't work against rrq"", 'HUH', 'jett diff right there.', 'Hacker 😂', 'Hahahahha.', 'He name johnolsen from fullsense (thailand)']","[""['Welpp😧😧😧',"", ""'Oven"", 'nkkn,', 'ninge', 'hodithana.', 'Chance', 'eeee', 'illa.', 'Keep', ""going.',"", ""'Bro"", 'destroyed', ""career',"", ""'So"", 'rude', 'king', ""vlr',"", '""Bro', 'operator', 'work', 'rrq"",', ""'HUH',"", ""'jett"", 'diff', 'right', ""there.',"", ""'Hacker"", ""😂',"", ""'Hahahahha.',"", ""'He"", 'name', 'johnolsen', 'fullsense', ""(thailand)']""]"
54,w670koXHWyk,"['❤❤❤❤❤', 'Uff', 'One question kya aim karte wakt Crouch karna chahiye!!?? Cause most of the tym i die while crouching', 'bro a video on Crouch shoot please bro big fan ❤️❤️❤️❤️😭', 'All the best for the tournament bhai big fan from India ❤️❤️✨', 'Miss duelist rossi 😿', 'Aur cheater vapis aa gaya, csgo mein jo gaand mari thi wo toh yaad hai na, phir se maare?', 'ONLY TENZ IS NOT TO DO THAT..', 'Finally ace k rossi xD', 'Maja aa gaya']","[""['❤❤❤❤❤',"", ""'Uff',"", ""'One"", 'question', 'kya', 'aim', 'karte', 'wakt', 'Crouch', 'karna', 'chahiye!!??', 'Cause', 'tym', 'die', ""crouching',"", ""'bro"", 'video', 'Crouch', 'shoot', 'please', 'bro', 'big', 'fan', ""❤️❤️❤️❤️😭',"", ""'All"", 'best', 'tournament', 'bhai', 'big', 'fan', 'India', ""❤️❤️✨',"", ""'Miss"", 'duelist', 'rossi', ""😿',"", ""'Aur"", 'cheater', 'vapis', 'aa', 'gaya,', 'csgo', 'mein', 'jo', 'gaand', 'mari', 'thi', 'wo', 'toh', 'yaad', 'hai', 'na,', 'phir', 'se', ""maare?',"", ""'ONLY"", 'TENZ', 'IS', 'NOT', 'TO', 'DO', ""THAT..',"", ""'Finally"", 'ace', 'k', 'rossi', ""xD',"", ""'Maja"", 'aa', ""gaya']""]"
55,N-tp6VrH-hc,"['3:28:04 🧐🧐🧐🧐', '3:28:04 bestttttt', 'Best streched screen resolution for 144hz display?', '3:27:56 okay']","[""['3:28:04"", ""🧐🧐🧐🧐',"", ""'3:28:04"", ""bestttttt',"", ""'Best"", 'streched', 'screen', 'resolution', '144hz', ""display?',"", ""'3:27:56"", ""okay']""]"
56,-YomZvVjhvw,"['When will you go Korea ?', 'Can you increase the quality to 1440p?']","[""['When"", 'go', 'Korea', ""?',"", ""'Can"", 'increase', 'quality', ""1440p?']""]"
57,jdo4pB0JrjU,"['🛐🛐🗿', 'He streams for 9 hrs and i have to miss it!😭😭😭😭😭', '9hr stream 🤯', '9hrs stream 🛐🙌', 'Inta mai exam ke liye hardwork karu to top hi karunga']","[""['🛐🛐🗿',"", ""'He"", 'streams', '9', 'hrs', 'miss', ""it!😭😭😭😭😭',"", ""'9hr"", 'stream', ""🤯',"", ""'9hrs"", 'stream', ""🛐🙌',"", ""'Inta"", 'mai', 'exam', 'ke', 'liye', 'hardwork', 'karu', 'top', 'hi', ""karunga']""]"
58,BqO9heEOpbk,"['💐❤️❤️❤️❤️❤️🥰', 'cypher', 'real question is oni phantom or prime vandal.', 'Sheeesh', 'Jett', 'Nothing much just rossi being rossi 🥵', 'Nah the caption should be ""Phantom or Vandal""', 'breach ☺️', 'Jeeer', 'You ace or not Tbone is the best cypher 🤫']","[""['💐❤️❤️❤️❤️❤️🥰',"", ""'cypher',"", ""'real"", 'question', 'oni', 'phantom', 'prime', ""vandal.',"", ""'Sheeesh',"", ""'Jett',"", ""'Nothing"", 'much', 'rossi', 'rossi', ""🥵',"", ""'Nah"", 'caption', '""Phantom', 'Vandal""\',', ""'breach"", ""☺️',"", ""'Jeeer',"", ""'You"", 'ace', 'Tbone', 'best', 'cypher', ""🤫']""]"
59,gXNTnKRB4fc,"['Love you broo love from assam', ""🗿 I'm happy now"", 'I guess u play better on dot crosshair', '❤️❤️', '❤❤', 'Doing Great Man 💖✅ Keep Grinding 💥 Love U 💙💙']","[""['Love"", 'broo', 'love', ""assam',"", '""🗿', ""I'm"", 'happy', 'now"",', ""'I"", 'guess', 'u', 'play', 'better', 'dot', ""crosshair',"", ""'❤️❤️',"", ""'❤❤',"", ""'Doing"", 'Great', 'Man', '💖✅', 'Keep', 'Grinding', '💥', 'Love', 'U', ""💙💙']""]"
60,4BHfcYwWneA,"['1:04:03 oppppppppp jodddd moment bhai . Jeet playyyyy toh hai', '2:07:52 Cypher Ace with Phantom', 'Bhai apka pc mai konsa cpu and GPU hai?', 'You should do streams more often', 'Finally', 'Bro where are you , in India or somewhere else', 'learnt some Kannada sentences in past 45 days of staying in Bengaluru haha']","[""['1:04:03"", 'oppppppppp', 'jodddd', 'moment', 'bhai', '.', 'Jeet', 'playyyyy', 'toh', ""hai',"", ""'2:07:52"", 'Cypher', 'Ace', ""Phantom',"", ""'Bhai"", 'apka', 'pc', 'mai', 'konsa', 'cpu', 'GPU', ""hai?',"", ""'You"", 'streams', ""often',"", ""'Finally',"", ""'Bro"", ',', 'India', 'somewhere', ""else',"", ""'learnt"", 'Kannada', 'sentences', 'past', '45', 'days', 'staying', 'Bengaluru', ""haha']""]"
61,JrbXEsH3TF4,"['Accha hua Rossi actor nhi h💀', 'Haahahahahha Chutki baad me jo tha wo mast tha 😂😂😂😂', '', 'I would like to recruit you for 200 rupee dehadi', 'They are literally nerfing all the agents used by rossi tenz and yay', 'And the Oscar goes to none other than SKRossi 🔥🔥🔥🔥', 'Now rossi will play Reyna', 'I am also feeling same rossi', 'Yoru bhi try karo ab 🙂\n Yoru + jett', 'Tp straight to the shop 🤣🤣🤣🤣']","[""['Accha"", 'hua', 'Rossi', 'actor', 'nhi', ""h💀',"", ""'Haahahahahha"", 'Chutki', 'baad', 'jo', 'tha', 'wo', 'mast', 'tha', ""😂😂😂😂',"", ""'',"", ""'I"", 'would', 'like', 'recruit', '200', 'rupee', ""dehadi',"", ""'They"", 'literally', 'nerfing', 'agents', 'used', 'rossi', 'tenz', ""yay',"", ""'And"", 'Oscar', 'goes', 'none', 'SKRossi', ""🔥🔥🔥🔥',"", ""'Now"", 'rossi', 'play', ""Reyna',"", ""'I"", 'also', 'feeling', ""rossi',"", ""'Yoru"", 'bhi', 'try', 'karo', 'ab', '🙂\\n', 'Yoru', '+', ""jett',"", ""'Tp"", 'straight', 'shop', ""🤣🤣🤣🤣']""]"
62,WlsbqIs0OWY,"['Word.exe☠️☠️☠️', 'Watching it for 69 times', 'arm or wrist ??', 'cursor?', 'what resolution?', ""What's ur sens"", 'same seni 0.402 and 800dpi', 'Do u turn on raw input buffer?', 'Rossi sir best crosshair that u use', 'mouse weight']","[""['Word.exe☠️☠️☠️',"", ""'Watching"", '69', ""times',"", ""'arm"", 'wrist', ""??',"", ""'cursor?',"", ""'what"", ""resolution?',"", '""What\'s', 'ur', 'sens"",', ""'same"", 'seni', '0.402', ""800dpi',"", ""'Do"", 'u', 'turn', 'raw', 'input', ""buffer?',"", ""'Rossi"", 'sir', 'best', 'crosshair', 'u', ""use',"", ""'mouse"", ""weight']""]"
